41	Niobium
10	Neon
64	Gadolinium
67	Holmium
18	Argon
117	Tennessine
76	Osmium
85	Astatine
55	Cesium
33	Arsenic
118	Oganesson
98	Californium
56	Barium
89	Actinium
87	Francium
45	Rhodium
104	Rutherfordium
58	Cerium
88	Radium
22	Titanium
53	Iodine
12	Magnesium
94	Plutonium
28	Nickel
21	Scandium
100	Fermium
70	Ytterbium
44	Ruthenium
108	Hassium
90	Thorium
111	Roentgenium 
42	Molybdenum
78	Platinum
115	Moscovium
11	Sodium
95	Americium
63	Europium
107	Bohrium
24	Chromium
15	Phosphorus
