75	Rhenium
81	Thallium
54	Xenon
4	Beryllium
57	Lanthanum
93	Neptunium
83	Bismuth
48	Cadmium
85	Astatine
42	Molybdenum
89	Actinium
20	Calcium
59	Praseodymium
107	Bohrium
51	Antimony
31	Gallium
56	Barium
68	Erbium
12	Magnesium
15	Phosphorus
