1187.875199	0.016862322
32248.81491	0.162297365
60665.02918	0.297024172
91568.9689	0.445737115
120662.9063	0.585178297
150661.2576	0.728752062
180354.2224	0.870857491
209589.1074	1.011397617
238420.7256	1.119583548
268403.416	1.181641546
296099.6229	1.218211438
270568.528	1.186305131
243357.8074	1.135744485
214432.2241	1.0394253
185314.7955	0.903534906
155022.8033	0.757744784
125263.2799	0.615159144
94963.45736	0.469378257
64805.75697	0.32432692
34498.88701	0.178282841
1893.004809	0.020834218
-28825.35388	-0.127856099
-58721.51814	-0.272034745
-89137.6225	-0.418637532
-119699.7642	-0.566320792
-149228.2901	-0.708795614
-180330.7311	-0.859124651
-209847.5113	-1.00220897
-239242.92	-1.115889619
-268716.633	-1.179009622
-297285.932	-1.217980567
-271978.0042	-1.186489827
-244442.321	-1.136714141
-215093.8949	-1.038178599
-186360.157	-0.903950473
-156984.3243	-0.764052166
-126935.0753	-0.619804259
-96513.88115	-0.473787884
-65681.19828	-0.324724018
-35452.24104	-0.178098144
-2961.074533	-0.019710341
27602.24178	0.129435254
57659.32123	0.276328937
88601.23851	0.428218659
119292.5822	0.579891362
148711.4822	0.723889929
178686.3422	0.871628599
209072.2994	1.021879139
241196.6106	1.139438413
267354.1393	1.189860537
296530.2962	1.226615125
270345.361	1.195770823
243181.6229	1.147057141
214099.4311	1.052307875
185490.98	0.916556004
155242.0552	0.769639233
125423.8036	0.624449374
95593.80643	0.47901941
64953.36045	0.328902774
34758.07402	0.181307245
1890.264161	0.020965353
