10	-0.134018271	3.298672286
18	-0.1356503	3.118156372
33	-0.141236805	3.098364339
56	-0.156151741	3.068959031
100	-0.107863886	3.012787355
180	-0.363962981	2.91225639
330	-0.864427837	2.735510387
560	-1.974528858	2.512268813
1000	-4.420603053	2.230530784
1800	-8.232347042	1.975307797
3300	-12.99682353	1.800383918
5600	-17.43034094	1.70550782
10000	-22.42162863	1.64619455
