10	-0.195381323	-0.025132741
18	-0.198517759	-0.045804421
33	-0.209232831	-0.083560081
56	-0.23781461	-0.141798926
100	-0.332996017	-0.252584049
180	-0.636535436	-0.450127395
330	-1.600432802	-0.789984889
560	-3.749308945	-1.238541488
1000	-8.534936351	-1.809557368
1800	-16.07431161	-2.318495378
3300	-25.56281533	-2.654017474
5600	-34.43836129	-2.850052855
10000	-44.39428758	-2.953097094
