14.0138	-7.98	55.38	-10.01	51.42
15.0096	-7.13	54.86	-9.57	50.82
16.0102	-9.3	58.22	-8.78	52.54
18.014	-7.52	54.31	-10.46	50.28
18.5084	-7.68	54.42	4.21	51.87
19.0104	214.3	69.6	231.6	67.3
19.5101	225.7	69.2	246.8	68.7
20.0118	235.1	69.8	254.6	68.8
18.7595	-1.53	56.96	224.8	66.1
18.8144	17.56	59.12	227.7	65.2
18.8625	37.61	60.69	227.5	67.2
18.9121	93.62	61.53	232.2	65.8
18.9613	206.3	66.93	233.5	67.5
18.3136	-8.84	56.23	-3.28	50.9
18.3623	-8.86	57.16	-2.67	52.58
18.4601	-8.53	55.31	8.92	52.37
18.5629	-8.81	55.76	6.56	50.34
18.6118	-7.51	58.18	11.33	52.68
18.6614	-8.14	55.68	216.5	66.1
18.6391	-7.52	54.46	159.3	63.2
21.0137	234.8	65.6	267.2	68.1
22.0155	241.8	70.5	268.1	69.1
