32.5144	-8.71	58.66	-10.01	51.34
40.014	-6.08	55.4	-10	50.98
41.0147	-5.2	55.22	-9.92	49.75
44.012	-6.52	55.52	-7.8	50.93
44.5118	3.33	55.73	101.18	58.18
44.2136	-7	55.06	-4.18	51.9
44.3114	-6.46	55.12	-5.06	51.87
44.415	-7.01	56.33	-3.76	53.76
44.4631	-5.22	55.4	-2.89	51.31
44.5121	-6.46	55.56	-3.02	51.67
44.561	0.54	57.09	92.86	57.34
44.534	-1.23	55.29	64.94	55.75
44.5503	-1.49	57.98	78.96	56.02
44.5612	1.21	55.26	78.15	57.36
44.594	9.84	57.05	101.67	59.27
44.6111	7.14	56.3	101.67	57.66
44.7137	17.32	57.41	103.58	58.99
44.8117	81.66	60.81	104.18	58.41
44.7624	20.71	56.02	104.23	60.48
44.7842	44.79	58.41	106.18	60.15
44.9151	112.2	61.22	105.69	58.06
45.0123	112.45	64.1	106.03	59.8
45.2142	114.4	64	109.23	57.29
45.5136	119.67	61.85	114.83	60.16
46.0135	121.42	63.36	119.19	57.17
46.5133	124.66	63.72	123.3	59.68
47.0099	125.45	63.47	129.1	60.21
48.0105	128.11	63.29	136.03	60.12
