3.717940 	-3.52407844e-12
4.075326 	-3.09859063e-12
4.575000 	-3.15055861e-12
5.075369 	-2.14367905e-12
5.571475 	-2.21513502e-12
6.069428 	-1.92281515e-12
6.573507 	-2.19564703e-12
7.059051 	-3.51433445e-12
7.165481 	-2.64062283e-12
7.186804 	-3.11807862e-12
7.190574 	-2.38727895e-12
7.191877 	-2.45223892e-12
7.196327 	2.49381330e-11
7.197928 	8.24666836e-11
7.199136 	1.22384586e-10
7.202528 	1.25762504e-10
7.208047 	1.27808744e-10
7.212906 	1.28945543e-10
7.214706 	1.28653223e-10
7.267298 	1.32388422e-10
7.564452 	1.54247452e-10
8.063078 	1.98192872e-10
8.562452 	2.49673650e-10
9.077020 	3.12132662e-10
10.054003 	4.62807316e-10
11.067936 	6.57394910e-10
12.065720 	8.92874806e-10
13.041182 	1.16115949e-09
14.060101 	1.47134335e-09
16.058012 	2.18362944e-09
18.046579 	2.99952667e-09
20.066031 	3.91903507e-09
20.327312 	3.95573745e-09
30.987740 	9.62057175e-09
41.046024 	1.52266173e-08
50.351177 	2.02869990e-08
60.799809 	2.57826126e-08
71.442444 	3.12392502e-08
80.420738 	3.57604642e-08
91.265854 	4.11878698e-08
100.503059 	4.57935318e-08
111.761101 	5.14125693e-08
120.625343 	5.58558313e-08
130.680191 	6.09064691e-08
141.274460 	6.62591707e-08
151.333054 	7.13585285e-08
160.276138 	7.59382064e-08
170.293945 	8.10700442e-08
181.171967 	8.66890817e-08
191.156586 	9.18858794e-08
200.856903 	9.69852371e-08
210.810577 	1.02214515e-07
220.711899 	1.07411313e-07
230.558243 	1.12608110e-07
240.506561 	1.17934828e-07
251.065475 	1.23553865e-07
260.657776 	1.28685703e-07
270.266815 	1.33850021e-07
280.242493 	1.39046819e-07
291.028809 	1.44665856e-07
294.915436 	1.46582175e-07
